2025-03-04 21:01:18 [INFO] Loaded stored authentication token.
2025-03-04 21:01:18 [INFO] Authenticated successfully.
2025-03-04 21:01:18 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': 0, 'HeadY': 0, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0, 'EyesY': 0, 'ArmLeftX': 0.0, 'ArmRightX': 5.0, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:23 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': 0, 'HeadY': 0, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.2526240512298923, 'EyesY': 0.27193238193757857, 'ArmLeftX': 2.9389262614623632, 'ArmRightX': 4.045084971874739, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:23 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': 0, 'HeadY': 0, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.27367605549905, 'EyesY': 0.2945934137657102, 'ArmLeftX': 4.0450849718747355, 'ArmRightX': 2.9389262614623677, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:23 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': 0, 'HeadY': 0, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.29472805976820765, 'EyesY': 0.3172544455938417, 'ArmLeftX': 4.75528258147577, 'ArmRightX': 1.545084971874731, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:23 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': 0, 'HeadY': 0, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.31578006403736536, 'EyesY': 0.33991547742197326, 'ArmLeftX': 5.0, 'ArmRightX': 2.7554552980815448e-15, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:23 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': 0, 'HeadY': 0, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.3368320683065231, 'EyesY': 0.3625765092501048, 'ArmLeftX': 4.755282581475766, 'ArmRightX': -1.5450849718747428, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:23 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': 0, 'HeadY': 0, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.3578840725756808, 'EyesY': 0.3852375410782363, 'ArmLeftX': 4.045084971874739, 'ArmRightX': -2.9389262614623632, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:23 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': 0, 'HeadY': 0, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.3789360768448385, 'EyesY': 0.40789857290636794, 'ArmLeftX': 2.9389262614623606, 'ArmRightX': -4.045084971874741, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:24 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': 0, 'HeadY': 0, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.39998808111399614, 'EyesY': 0.43055960473449945, 'ArmLeftX': 1.5450849718747315, 'ArmRightX': -4.75528258147577, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:24 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': 0, 'HeadY': 0, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 3.061616997868383e-15, 'ArmRightX': -5.0, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:24 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -0.0916314252237596, 'HeadY': -0.1128678301851358, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -1.5450849718747426, 'ArmRightX': -4.755282581475766, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:24 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -0.1832628504475192, 'HeadY': -0.2257356603702716, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -2.938926261462363, 'ArmRightX': -4.045084971874739, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:24 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -0.27489427567127883, 'HeadY': -0.3386034905554074, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -4.045084971874741, 'ArmRightX': -2.9389262614623615, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:24 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -0.3665257008950384, 'HeadY': -0.4514713207405432, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -4.755282581475767, 'ArmRightX': -1.5450849718747404, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:24 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -0.458157126118798, 'HeadY': -0.564339150925679, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -5.0, 'ArmRightX': -1.2249562894656472e-14, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:24 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -0.5497885513425577, 'HeadY': -0.6772069811108148, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -4.755282581475769, 'ArmRightX': 1.545084971874734, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:24 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -0.6414199765663172, 'HeadY': -0.7900748112959506, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -4.045084971874734, 'ArmRightX': 2.9389262614623703, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:25 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -0.7330514017900768, 'HeadY': -0.9029426414810864, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -2.938926261462354, 'ArmRightX': 4.045084971874745, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:25 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -0.8246828270138363, 'HeadY': -1.0158104716662222, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -1.545084971874732, 'ArmRightX': 4.755282581475769, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:25 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -0.916314252237596, 'HeadY': -1.128678301851358, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -3.673940397442059e-15, 'ArmRightX': 5.0, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:25 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -1.0079456774613555, 'HeadY': -1.2415461320364938, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 1.545084971874742, 'ArmRightX': 4.755282581475766, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:25 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -1.0995771026851153, 'HeadY': -1.3544139622216296, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 2.9389262614623624, 'ArmRightX': 4.04508497187474, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:25 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -1.1912085279088749, 'HeadY': -1.4672817924067654, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 4.04508497187474, 'ArmRightX': 2.938926261462362, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:25 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -1.2828399531326344, 'HeadY': -1.5801496225919012, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 4.755282581475766, 'ArmRightX': 1.5450849718747408, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:25 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -1.374471378356394, 'HeadY': -1.693017452777037, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 5.0, 'ArmRightX': -4.901682099772354e-15, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:25 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -1.4661028035801535, 'HeadY': -1.8058852829621728, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 4.755282581475769, 'ArmRightX': -1.5450849718747333, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:26 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -1.557734228803913, 'HeadY': -1.9187531131473086, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 4.045084971874735, 'ArmRightX': -2.9389262614623695, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:26 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -1.6493656540276727, 'HeadY': -2.0316209433324444, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 2.9389262614623544, 'ArmRightX': -4.045084971874745, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:26 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -1.7409970792514322, 'HeadY': -2.14448877351758, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 1.5450849718747328, 'ArmRightX': -4.755282581475769, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:26 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -1.832628504475192, 'HeadY': -2.257356603702716, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 4.2862637970157365e-15, 'ArmRightX': -5.0, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:26 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -1.9242599296989515, 'HeadY': -2.3702244338878518, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -1.5450849718747415, 'ArmRightX': -4.755282581475766, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:26 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.015891354922711, 'HeadY': -2.4830922640729876, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -2.9389262614623624, 'ArmRightX': -4.04508497187474, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:26 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.107522780146471, 'HeadY': -2.5959600942581234, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -4.04508497187474, 'ArmRightX': -2.9389262614623624, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:26 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.1991542053702307, 'HeadY': -2.708827924443259, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -4.755282581475766, 'ArmRightX': -1.5450849718747415, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:26 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.29078563059399, 'HeadY': -2.821695754628395, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -5.0, 'ArmRightX': -1.3474209693803827e-14, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:27 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.3824170558177498, 'HeadY': -2.9345635848135307, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -4.755282581475769, 'ArmRightX': 1.5450849718747328, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:27 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.474048481041509, 'HeadY': -3.0474314149986665, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -4.045084971874735, 'ArmRightX': 2.938926261462369, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:27 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.565679906265269, 'HeadY': -3.1602992451838023, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -2.9389262614623552, 'ArmRightX': 4.045084971874745, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:27 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.657311331489028, 'HeadY': -3.273167075368938, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -1.5450849718747333, 'ArmRightX': 4.755282581475769, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:27 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.748942756712788, 'HeadY': -3.386034905554074, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -4.898587196589413e-15, 'ArmRightX': 5.0, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:27 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.748942756712788, 'HeadY': -3.386034905554074, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 1.545084971874724, 'ArmRightX': 4.755282581475772, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:27 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.748942756712788, 'HeadY': -3.386034905554074, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 2.9389262614623757, 'ArmRightX': 4.045084971874729, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:27 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.748942756712788, 'HeadY': -3.386034905554074, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 4.04508497187474, 'ArmRightX': 2.9389262614623624, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:27 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.748942756712788, 'HeadY': -3.386034905554074, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 4.755282581475766, 'ArmRightX': 1.545084971874742, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:27 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.748942756712788, 'HeadY': -3.386034905554074, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 5.0, 'ArmRightX': -3.6770353006250014e-15, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:28 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.748942756712788, 'HeadY': -3.386034905554074, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 4.755282581475769, 'ArmRightX': -1.545084971874732, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:28 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.748942756712788, 'HeadY': -3.386034905554074, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 4.045084971874735, 'ArmRightX': -2.9389262614623686, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:28 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.748942756712788, 'HeadY': -3.386034905554074, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 2.9389262614623557, 'ArmRightX': -4.045084971874744, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:28 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.748942756712788, 'HeadY': -3.386034905554074, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 1.545084971874734, 'ArmRightX': -4.755282581475769, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:28 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.748942756712788, 'HeadY': -3.386034905554074, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': 5.5109105961630896e-15, 'ArmRightX': -5.0, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:01:28 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.748942756712788, 'HeadY': -3.386034905554074, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.42104008538315385, 'EyesY': 0.453220636562631, 'ArmLeftX': -1.5450849718747235, 'ArmRightX': -4.755282581475772, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
